OpportunityId,AsOfDate,OpportunityAge,OpportunityAgeBucket,SalesCycleDays,WeightedAmount,UniqueProductCount,UniqueProductFamilyCount,AverageDiscount,NetRevenue,GrossMarginAmount,GrossMarginRate,CloseDateSlipDays,CloseDateChangeCount,HybridProductShare,OpportunityHealthScore,OpportunityRiskScore,ForecastConfidence,HighRiskFlag,ProductAttachOpportunityFlag
006000000000617AAA,2026-06-30,89,61-90,89,,5,5,0.052548,612026.42,197473.09,0.322655,0,0,0.555103,,,,false,false
006000000000618AAA,2026-06-30,167,91-180,167,,1,1,0.054664,2296513.04,845314.55,0.368086,0,0,1,,,,false,false
006000000000619AAA,2026-06-30,86,61-90,,973002.08,4,3,0.076124,1216252.6,378015.31,0.310803,0,0,1,81,12,89,false,false
006000000000620AAA,2026-06-30,93,91-180,93,,3,2,0.09763,1672442.41,552260.2,0.330212,0,0,1,,,,false,false
006000000000621AAA,2026-06-30,151,91-180,151,,4,4,0.045183,742306.35,302742.36,0.40784,0,0,0.786187,,,,false,false
006000000000622AAA,2026-06-30,156,91-180,156,,3,3,0.070912,730907.98,220079.12,0.301104,26,2,0.675925,,,,false,false
006000000000623AAA,2026-06-30,136,91-180,136,,5,3,0.06876,2321571.2,761476.2,0.328,0,0,1,,,,false,false
006000000000624AAA,2026-06-30,104,91-180,,158527.74,3,3,0.065731,198159.67,55377.24,0.279458,0,0,0.674299,78,12,89,false,false
006000000000625AAA,2026-06-30,165,91-180,165,,2,2,0.045996,178500.92,58420.47,0.327284,0,0,0.498706,,,,false,false
006000000000626AAA,2026-06-30,225,181-365,225,,3,2,0.04993,434619.17,130900.18,0.301184,93,1,0.694079,,,,false,false
006000000000627AAA,2026-06-30,209,181-365,209,,3,3,0.083733,767886.82,243707.7,0.317375,0,0,0.696018,,,,false,false
006000000000628AAA,2026-06-30,183,181-365,183,,3,3,0.079377,412807.98,111439.29,0.269954,0,0,0.632646,,,,false,false
006000000000629AAA,2026-06-30,49,31-60,,122189.27,2,2,0.076002,203648.79,66822.02,0.328124,0,0,0,74,12,68,false,false
006000000000630AAA,2026-06-30,28,0-30,,591629.94,2,2,0.083078,2958149.7,977326.2,0.330384,51,1,1,57,24,31,false,false
006000000000631AAA,2026-06-30,65,61-90,,1070596.09,3,2,0.087774,1784326.81,534753.35,0.299695,0,0,1,72,14,68,false,false
006000000000632AAA,2026-06-30,151,91-180,151,,1,1,0.046,496924.59,149329.02,0.300506,0,0,1,,,,false,false
006000000000633AAA,2026-06-30,234,181-365,234,,5,3,0.067945,1029382.85,314858.25,0.305871,0,0,0.545375,,,,false,false
006000000000634AAA,2026-06-30,146,91-180,146,,1,1,0.07061,441295.32,142597.82,0.323135,0,0,1,,,,false,false
006000000000635AAA,2026-06-30,212,181-365,212,,2,2,0.03136,426067.62,146707.75,0.34433,0,0,1,,,,false,false
006000000000636AAA,2026-06-30,137,91-180,137,,2,2,0.078603,216749.06,62946.28,0.290411,0,0,1,,,,false,false
006000000000637AAA,2026-06-30,207,181-365,207,,3,3,0.094374,401516.66,99165.77,0.246978,0,0,0.321816,,,,false,false
006000000000638AAA,2026-06-30,160,91-180,160,,3,3,0.088969,66540.56,25562.99,0.384172,0,0,1,,,,false,false
006000000000639AAA,2026-06-30,350,181-365,350,,2,2,0.030643,192350.45,65320,0.339588,107,2,1,,,,false,false
006000000000640AAA,2026-06-30,169,91-180,169,,2,2,0.075381,183948.9,60376.26,0.328223,0,0,1,,,,false,false
006000000000641AAA,2026-06-30,176,91-180,176,,2,1,0.079754,1118823.36,327776.88,0.292966,0,0,0.528507,,,,false,false
006000000000642AAA,2026-06-30,1094,365+,,312318.68,1,1,0.118999,780796.69,198383.79,0.254079,1130,0,0,27,71,27,true,true
006000000000643AAA,2026-06-30,203,181-365,203,,1,1,0.126008,314044.26,93141.37,0.296587,0,0,0,,,,false,false
006000000000644AAA,2026-06-30,156,91-180,156,,1,1,0.119009,290037.85,94542.1,0.325965,0,0,1,,,,false,false
006000000000645AAA,2026-06-30,128,91-180,128,,4,3,0.070404,1594018.16,535016.47,0.33564,0,0,1,,,,false,false
006000000000646AAA,2026-06-30,190,181-365,190,,2,2,0.060813,494440.92,190537.02,0.385359,0,0,1,,,,false,false
006000000000647AAA,2026-06-30,212,181-365,212,,4,3,0.088808,627166.78,191723.73,0.305698,117,1,1,,,,false,false
006000000000648AAA,2026-06-30,162,91-180,,60343.32,3,3,0.056243,301716.62,78677.85,0.260767,295,0,1,39,52,16,false,false
006000000000649AAA,2026-06-30,90,61-90,90,,4,4,0.070631,603879.47,173402.94,0.287148,0,0,0.796956,,,,false,false
006000000000650AAA,2026-06-30,831,365+,,161713.88,4,4,0.067142,269523.13,97926.59,0.363333,707,0,1,49,62,38,true,false
006000000000651AAA,2026-06-30,109,91-180,,1583828.23,4,3,0.077103,1979785.29,603901.17,0.305034,0,0,0.551036,80,14,89,false,false
006000000000652AAA,2026-06-30,62,61-90,,559751.37,3,3,0.071496,932918.95,303660.4,0.325495,0,0,1,76,12,68,false,false
006000000000653AAA,2026-06-30,156,91-180,,1774853.87,5,3,0.083443,2218567.34,717335.58,0.323333,0,0,1,79,18,89,false,false
006000000000654AAA,2026-06-30,283,181-365,283,,3,3,0.071587,1370280.3,382041.94,0.278806,0,0,1,,,,false,false
006000000000655AAA,2026-06-30,993,365+,,80258.02,4,4,0.068202,200645.04,79304.32,0.395247,1005,0,0.848716,44,65,27,true,false
006000000000656AAA,2026-06-30,153,91-180,153,,4,4,0.068629,638234.19,204162.76,0.319887,0,0,0.279468,,,,false,false
006000000000657AAA,2026-06-30,16,0-30,,515537.1,4,3,0.061676,1288842.75,465712.54,0.361342,0,0,1,73,10,47,false,false
006000000000658AAA,2026-06-30,183,181-365,183,,4,4,0.047976,463036.66,151524.84,0.327242,0,0,0.253987,,,,false,false
006000000000659AAA,2026-06-30,131,91-180,131,,2,1,0.088246,1696715.18,519105.3,0.305947,0,0,1,,,,false,false
006000000000660AAA,2026-06-30,132,91-180,132,,1,1,0.080594,208151.51,62579.45,0.300644,0,0,0,,,,false,false
006000000000661AAA,2026-06-30,102,91-180,102,,3,2,0.058401,312792.86,111140.56,0.355317,0,0,0.302257,,,,false,false
006000000000662AAA,2026-06-30,212,181-365,212,,2,2,0.038473,1089424.21,327328.49,0.30046,0,0,1,,,,false,false
006000000000663AAA,2026-06-30,118,91-180,118,,1,1,0.090486,864280,216108.75,0.250045,0,0,1,,,,false,false
006000000000664AAA,2026-06-30,742,365+,,1105460.75,3,3,0.081384,1842434.59,538204.11,0.292116,693,0,0.343521,41,63,38,true,false
006000000000665AAA,2026-06-30,153,91-180,,1778401.78,3,2,0.054105,2964002.97,964498.22,0.325404,65,0,1,64,28,62,false,false
006000000000666AAA,2026-06-30,230,181-365,230,,3,3,0.104047,2227979.67,720411.14,0.323347,80,2,0.378391,,,,false,false
006000000000667AAA,2026-06-30,83,61-90,83,,5,5,0.062372,1286298.24,488538.23,0.379802,0,0,1,,,,false,false
006000000000668AAA,2026-06-30,233,181-365,233,,2,1,0.102552,3850622.96,1012073.44,0.262834,0,0,0.42371,,,,false,false
006000000000669AAA,2026-06-30,190,181-365,190,,2,2,0.067027,2098370,799035,0.380788,0,0,1,,,,false,false
006000000000670AAA,2026-06-30,156,91-180,156,,3,3,0.083478,259074.03,79888.51,0.308362,0,0,0.343505,,,,false,false
006000000000671AAA,2026-06-30,212,181-365,212,,5,4,0.052146,669217.75,224778.21,0.335882,0,0,1,,,,false,false
006000000000672AAA,2026-06-30,176,91-180,176,,2,2,0.07433,493415.03,151780.4,0.307612,0,0,1,,,,false,false
006000000000673AAA,2026-06-30,1107,365+,,135297.31,1,1,0.07352,338243.28,123351.9,0.364684,1107,0,1,34,65,27,true,true
006000000000674AAA,2026-06-30,59,31-60,,129213.88,4,3,0.062869,161517.35,51033.22,0.315961,0,0,1,83,8,89,false,false
006000000000675AAA,2026-06-30,111,91-180,111,,3,3,0.061746,127470.08,36060.69,0.282895,0,0,1,,,,false,false
006000000000676AAA,2026-06-30,135,91-180,135,,4,2,0.075387,1075762.48,265017.71,0.246353,0,0,0.719814,,,,false,false
006000000000677AAA,2026-06-30,184,181-365,184,,2,2,0.05861,394977.38,137744.03,0.348739,0,0,1,,,,false,false
006000000000678AAA,2026-06-30,173,91-180,173,,3,3,0.100078,126680.38,38268.18,0.302085,0,0,1,,,,false,false
006000000000679AAA,2026-06-30,235,181-365,,731755.68,2,1,0.068135,914694.6,263483.52,0.288056,94,1,1,61,36,80,false,true
006000000000680AAA,2026-06-30,170,91-180,170,,3,3,0.058875,387688.14,148822.02,0.38387,0,0,1,,,,false,false
006000000000681AAA,2026-06-30,147,91-180,147,,4,4,0.067392,553487.8,183697.27,0.33189,0,0,1,,,,false,false
006000000000682AAA,2026-06-30,158,91-180,158,,4,2,0.088274,252991.42,78381.12,0.309817,0,0,1,,,,false,false
006000000000683AAA,2026-06-30,1126,365+,,735054.68,1,1,0.119288,1225091.14,413554.89,0.337571,1022,0,1,39,67,38,true,true
006000000000684AAA,2026-06-30,31,31-60,,151064.5,5,4,0.077212,377661.26,124518.94,0.329711,0,0,1,73,13,47,false,false
006000000000685AAA,2026-06-30,285,181-365,285,,3,3,0.094351,468861.29,165036.84,0.351995,119,2,1,,,,false,false
006000000000686AAA,2026-06-30,184,181-365,184,,4,2,0.060238,1523664.43,477888.11,0.313644,0,0,1,,,,false,false
006000000000687AAA,2026-06-30,75,61-90,,397384.07,2,2,0.076301,662306.78,212106.44,0.320254,0,0,0.595284,73,14,68,false,false
006000000000688AAA,2026-06-30,85,61-90,,603558.59,1,1,0.069002,754448.24,295606.08,0.391818,0,0,1,82,11,89,false,true
006000000000689AAA,2026-06-30,170,91-180,170,,5,4,0.061742,189685.9,65255.75,0.34402,0,0,0.583282,,,,false,false
006000000000690AAA,2026-06-30,143,91-180,143,,5,5,0.066701,215353.32,71332.96,0.331237,0,0,1,,,,false,false
006000000000691AAA,2026-06-30,207,181-365,207,,2,2,0.066578,163022.79,62308.48,0.382207,0,0,0.447416,,,,false,false
006000000000692AAA,2026-06-30,877,365+,,1039193.53,3,2,0.069947,1298991.91,439239.77,0.338139,835,0,0.747478,49,59,49,false,false
006000000000693AAA,2026-06-30,145,91-180,145,,2,2,0.075247,675875.55,198378.74,0.293514,0,0,1,,,,false,false
006000000000694AAA,2026-06-30,150,91-180,150,,3,3,0.084551,842184.08,268214.73,0.318475,0,0,0.780306,,,,false,false
006000000000695AAA,2026-06-30,139,91-180,,469547.67,3,3,0.094728,586934.59,174304.62,0.296975,32,2,1,75,22,86,false,false
006000000000696AAA,2026-06-30,139,91-180,,195913.55,3,2,0.062916,326522.58,103716.89,0.317641,0,0,1,70,18,68,false,false
006000000000697AAA,2026-06-30,143,91-180,,62836.56,2,2,0.075703,628365.55,237933.64,0.378655,116,1,1,47,43,19,false,false
006000000000698AAA,2026-06-30,147,91-180,147,,2,2,0.081898,198267.74,59372.32,0.299455,0,0,1,,,,false,false
006000000000699AAA,2026-06-30,157,91-180,157,,2,2,0.047355,844100.25,254865.25,0.301937,0,0,0.403373,,,,false,false
006000000000700AAA,2026-06-30,125,91-180,125,,1,1,0.090808,693458.3,225831.95,0.32566,0,0,0,,,,false,false
006000000000701AAA,2026-06-30,92,91-180,,966301.27,4,4,0.069519,1610502.11,555504.82,0.344926,0,0,0.722908,79,14,68,false,false
006000000000702AAA,2026-06-30,100,91-180,,1300024.08,4,4,0.038918,1625030.1,602848.86,0.370977,0,0,0.778525,87,11,89,false,false
006000000000703AAA,2026-06-30,136,91-180,136,,5,3,0.053507,529193.61,177195.23,0.33484,0,0,1,,,,false,false
006000000000704AAA,2026-06-30,207,181-365,207,,3,3,0.075411,1047107.21,343354.39,0.327908,58,2,0.704076,,,,false,false
006000000000705AAA,2026-06-30,203,181-365,203,,3,2,0.077626,376880.73,123737.1,0.328319,0,0,0.62102,,,,false,false
006000000000706AAA,2026-06-30,65,61-90,65,,3,3,0.066263,913191.92,314758.87,0.34468,0,0,0.738214,,,,false,false
006000000000707AAA,2026-06-30,88,61-90,,278924.03,2,2,0.056766,697310.08,250009.4,0.358534,85,2,0,61,28,39,false,false
006000000000708AAA,2026-06-30,98,91-180,,253019.48,3,3,0.083074,632548.7,202921.28,0.320799,0,0,1,67,19,47,false,false
006000000000709AAA,2026-06-30,51,31-60,51,,3,3,0.045204,553912.75,202277.8,0.36518,0,0,1,,,,false,false
006000000000710AAA,2026-06-30,106,91-180,106,,4,3,0.074678,1090684.16,369495.1,0.338774,0,0,1,,,,false,false
006000000000711AAA,2026-06-30,676,365+,,101976.75,2,2,0.103419,254941.88,78903.04,0.309494,770,0,1,33,68,27,true,false
006000000000712AAA,2026-06-30,93,91-180,,178398.94,2,2,0.096434,222998.67,74754.6,0.335224,0,0,1,80,14,89,false,false
006000000000713AAA,2026-06-30,94,91-180,,302311.97,1,1,0.061511,377889.96,127369.62,0.337055,0,0,1,78,11,89,false,true
006000000000714AAA,2026-06-30,106,91-180,,138808.86,2,2,0.082966,347022.14,102240.22,0.294622,0,0,1,63,20,47,false,false
006000000000715AAA,2026-06-30,169,91-180,169,,4,4,0.058039,910683.12,317005.29,0.348096,0,0,1,,,,false,false
006000000000716AAA,2026-06-30,157,91-180,157,,2,2,0.075708,858446.3,288390.68,0.335945,0,0,1,,,,false,false
006000000000717AAA,2026-06-30,228,181-365,228,,2,2,0.089789,909394.08,240101.84,0.264024,0,0,1,,,,false,false
006000000000718AAA,2026-06-30,129,91-180,,438104.84,3,3,0.06969,1095262.11,395704.12,0.361287,0,0,1,69,21,47,false,false
006000000000719AAA,2026-06-30,179,91-180,179,,3,2,0.063208,171994.25,59235.29,0.344403,0,0,0.603026,,,,false,false
006000000000720AAA,2026-06-30,33,31-60,,1239302.52,1,1,0.01438,2065504.2,748842.36,0.362547,0,0,1,75,9,68,false,true
006000000000721AAA,2026-06-30,217,181-365,,334115.32,2,1,0.08373,556858.87,126331.41,0.226864,213,0,0.491277,43,55,38,false,true
006000000000722AAA,2026-06-30,154,91-180,154,,4,3,0.054262,464533.79,146204.67,0.314734,0,0,0.698446,,,,false,false
006000000000723AAA,2026-06-30,115,91-180,115,,4,2,0.06224,194496.92,62776.85,0.322765,0,0,1,,,,false,false
006000000000724AAA,2026-06-30,158,91-180,158,,1,1,0.118195,1317309.56,381546.4,0.289641,0,0,0,,,,false,false
006000000000725AAA,2026-06-30,164,91-180,,1405057.27,4,4,0.062985,2341762.12,799249.36,0.341303,0,0,0.210864,76,20,68,false,false
006000000000726AAA,2026-06-30,250,181-365,250,,4,2,0.040058,270264.04,97509.47,0.360793,0,0,0.77347,,,,false,false
006000000000727AAA,2026-06-30,198,181-365,,255404.08,3,3,0.060774,425673.47,147593.62,0.34673,214,0,1,57,47,38,false,false
006000000000728AAA,2026-06-30,201,181-365,201,,1,1,0.028886,456613.6,186418.24,0.408263,0,0,1,,,,false,false
006000000000729AAA,2026-06-30,153,91-180,153,,3,3,0.065528,2038083.82,706833.82,0.346813,0,0,1,,,,false,false
006000000000730AAA,2026-06-30,161,91-180,161,,1,1,0.09379,1611976.14,455903.26,0.282823,0,0,1,,,,false,false
006000000000731AAA,2026-06-30,55,31-60,,406459.26,2,2,0.113967,2032296.31,529025.83,0.260309,0,0,1,55,23,36,false,false
006000000000732AAA,2026-06-30,178,91-180,,126408.37,4,3,0.067949,158010.46,52280.55,0.330868,29,2,1,76,22,86,false,false
006000000000733AAA,2026-06-30,114,91-180,114,,2,2,0.068774,537346.06,171131.11,0.318475,0,0,1,,,,false,false
006000000000734AAA,2026-06-30,146,91-180,146,,1,1,0.039221,1203321.3,368668.4,0.306376,0,0,1,,,,false,false
006000000000735AAA,2026-06-30,133,91-180,133,,1,1,0.071188,629253.25,242728.75,0.385741,0,0,1,,,,false,false
006000000000736AAA,2026-06-30,104,91-180,104,,5,4,0.055455,1367032.11,427832.76,0.312965,0,0,0.401892,,,,false,false
006000000000737AAA,2026-06-30,453,365+,,996039.18,3,2,0.080475,1245048.98,348531.92,0.279934,238,0,1,47,60,49,true,false
006000000000738AAA,2026-06-30,187,181-365,187,,3,3,0.0506,236645.02,80982.53,0.342211,0,0,0.693766,,,,false,false
006000000000739AAA,2026-06-30,246,181-365,246,,3,3,0.060208,3125193.35,1151770.32,0.368544,63,1,1,,,,false,false
006000000000740AAA,2026-06-30,75,61-90,75,,3,2,0.083025,677612.79,221874.82,0.327436,0,0,0.757472,,,,false,false
006000000000741AAA,2026-06-30,198,181-365,198,,1,1,0.080796,299822.45,76039.12,0.253614,0,0,0,,,,false,false
006000000000742AAA,2026-06-30,57,31-60,,273943.06,5,5,0.062678,456571.76,146528.75,0.320933,92,2,0.60354,71,24,59,false,false
006000000000743AAA,2026-06-30,124,91-180,,371516.99,3,2,0.078841,619194.99,159239.2,0.257171,0,0,0.270171,67,19,68,false,false
006000000000744AAA,2026-06-30,62,61-90,,247902.9,1,1,0.078097,413171.5,136182.3,0.329602,0,0,0,71,13,68,false,true
006000000000745AAA,2026-06-30,45,31-60,45,,3,3,0.060098,300961.11,100413.78,0.333644,0,0,0.754604,,,,false,false
006000000000746AAA,2026-06-30,31,31-60,,257441.36,4,3,0.073648,643603.39,211096.09,0.327991,0,0,0.549216,70,13,47,false,false
006000000000747AAA,2026-06-30,105,91-180,,717819.23,3,2,0.058474,1196365.38,354215.18,0.296076,0,0,1,70,15,68,false,false
006000000000748AAA,2026-06-30,290,181-365,290,,4,4,0.06599,2032196.12,684707.72,0.33693,82,2,1,,,,false,false
006000000000749AAA,2026-06-30,132,91-180,132,,3,2,0.054543,891728.68,300396.13,0.336869,0,0,1,,,,false,false
006000000000750AAA,2026-06-30,116,91-180,,513317.08,3,3,0.067017,1283292.71,402030.18,0.31328,0,0,0.786033,66,19,47,false,false
006000000000751AAA,2026-06-30,191,181-365,191,,3,3,0.066541,459182.47,145191.06,0.316195,0,0,0.654757,,,,false,false
006000000000752AAA,2026-06-30,605,365+,,163248.83,4,4,0.049061,272081.38,94624.95,0.347782,492,1,0.746211,48,61,38,true,false
006000000000753AAA,2026-06-30,16,0-30,,35885.99,4,2,0.074717,179429.93,49684.28,0.276901,112,1,0.508868,49,30,25,false,false
006000000000754AAA,2026-06-30,126,91-180,126,,4,4,0.045969,455037.36,153488.35,0.337309,0,0,0.795768,,,,false,false
006000000000755AAA,2026-06-30,49,31-60,,244207.15,1,1,0.096812,610517.88,158535.36,0.259674,40,2,1,57,23,43,false,true
006000000000756AAA,2026-06-30,109,91-180,109,,4,4,0.050907,1827891.23,597053.71,0.326635,0,0,0,,,,false,false
006000000000757AAA,2026-06-30,62,61-90,62,,4,4,0.038512,1222447.03,428812.23,0.350782,0,0,0.440981,,,,false,false
006000000000758AAA,2026-06-30,78,61-90,78,,2,2,0.037834,1232079.63,350400.29,0.284397,0,0,0,,,,false,false
006000000000759AAA,2026-06-30,154,91-180,154,,5,5,0.049266,893730.52,308001.76,0.344625,0,0,0.627617,,,,false,false
006000000000760AAA,2026-06-30,336,181-365,,248938.65,2,1,0.051226,414897.75,145976.11,0.351836,264,0,0.463709,47,59,38,false,true
006000000000761AAA,2026-06-30,160,91-180,160,,2,2,0.087513,238238.21,60453.76,0.253753,0,0,1,,,,false,false
006000000000762AAA,2026-06-30,110,91-180,,364599.6,1,1,0.076998,455749.5,123786.5,0.271611,0,0,1,73,14,89,false,true
006000000000763AAA,2026-06-30,106,91-180,,560791.76,5,3,0.07397,700989.7,235026.03,0.335277,0,0,0.830852,82,13,89,false,false
006000000000764AAA,2026-06-30,97,91-180,,306998.38,2,2,0.09705,767495.96,220911.34,0.287834,0,0,1,63,20,47,false,false
006000000000765AAA,2026-06-30,221,181-365,,357061.89,2,2,0.083475,892654.72,302448.48,0.338819,171,0,0.549168,47,53,30,false,false
006000000000766AAA,2026-06-30,193,181-365,193,,1,1,0.062386,1248523.2,364046.4,0.291582,0,0,0,,,,false,false
006000000000767AAA,2026-06-30,184,181-365,184,,4,3,0.088143,758133.59,224005.58,0.29547,73,2,0.59227,,,,false,false
006000000000768AAA,2026-06-30,53,31-60,,134000.06,1,1,0.100884,335000.16,84648.96,0.252683,30,2,1,57,23,44,false,true
006000000000769AAA,2026-06-30,905,365+,,83976.19,2,2,0.058707,209940.48,57877.29,0.275684,952,0,0.644461,31,64,27,true,false
006000000000770AAA,2026-06-30,166,91-180,,246810.04,3,2,0.060802,411350.07,102873.24,0.250087,0,0,1,64,22,68,false,false
006000000000771AAA,2026-06-30,172,91-180,,298571.96,5,4,0.082262,497619.94,161664.34,0.324875,0,0,0.630748,74,22,68,false,false
006000000000772AAA,2026-06-30,226,181-365,,669046.8,3,3,0.048817,1115078,399447.78,0.358224,77,0,0.686658,65,35,60,false,false
006000000000773AAA,2026-06-30,1140,365+,,324380.61,5,5,0.050251,540634.35,194774.49,0.36027,1042,0,0.23655,48,61,38,true,false
006000000000774AAA,2026-06-30,133,91-180,,661953.14,4,3,0.073536,3309765.7,960910.57,0.290326,103,2,0.696107,48,39,26,false,false
006000000000775AAA,2026-06-30,52,31-60,52,,4,4,0.055741,622505.52,246947.17,0.396699,0,0,1,,,,false,false
006000000000776AAA,2026-06-30,90,61-90,90,,1,1,0.068501,333346.32,88784.1,0.266342,0,0,0,,,,false,false
006000000000777AAA,2026-06-30,167,91-180,,520374,4,4,0.065981,650467.5,237969.96,0.365845,32,1,1,81,22,86,false,false
006000000000778AAA,2026-06-30,183,181-365,183,,5,3,0.067628,125535.3,42787.89,0.340843,0,0,0.623376,,,,false,false
006000000000779AAA,2026-06-30,97,91-180,,560779.74,2,2,0.117715,1401949.36,390761.36,0.278727,0,0,0.362926,62,23,47,false,false
006000000000780AAA,2026-06-30,961,365+,,150662.86,2,2,0.096646,251104.77,65090.76,0.259218,986,1,1,37,66,38,true,false
006000000000781AAA,2026-06-30,187,181-365,187,,3,2,0.089169,604440.27,149023.76,0.246548,69,2,0,,,,false,false
006000000000782AAA,2026-06-30,878,365+,,246266.99,3,2,0.059834,615667.48,191294.19,0.31071,805,0,1,33,64,27,true,false
006000000000783AAA,2026-06-30,257,181-365,257,,3,3,0.081729,351991.24,89360.88,0.253872,82,2,1,,,,false,false
006000000000784AAA,2026-06-30,119,91-180,119,,4,3,0.069253,878087.45,300458.7,0.342174,0,0,1,,,,false,false
006000000000785AAA,2026-06-30,110,91-180,,152309.95,3,3,0.083299,380774.87,105503.75,0.277076,0,0,1,64,20,47,false,false
006000000000786AAA,2026-06-30,127,91-180,127,,5,4,0.084614,1389939.11,383724.81,0.276073,0,0,0.627269,,,,false,false
006000000000787AAA,2026-06-30,203,181-365,203,,3,2,0.060227,1016802.67,352753.14,0.346924,0,0,0.284183,,,,false,false
006000000000788AAA,2026-06-30,702,365+,,232282.3,3,3,0.075772,387137.17,134845.08,0.348313,658,0,0.726425,45,62,38,true,false
006000000000789AAA,2026-06-30,159,91-180,159,,4,3,0.048887,1456424.6,522807.06,0.358966,57,1,1,,,,false,false
006000000000790AAA,2026-06-30,168,91-180,,643013.9,2,1,0.107744,803767.38,232803.09,0.28964,0,0,0.484999,71,21,89,false,true
006000000000791AAA,2026-06-30,122,91-180,,90659.18,3,3,0.061029,151098.63,41212.67,0.272753,120,1,1,60,33,56,false,false
006000000000792AAA,2026-06-30,187,181-365,187,,5,5,0.045017,711534.94,242927.17,0.341413,0,0,0.405573,,,,false,false
006000000000793AAA,2026-06-30,74,61-90,74,,4,2,0.064197,439192.01,134270.59,0.305722,0,0,0.559716,,,,false,false
006000000000794AAA,2026-06-30,245,181-365,245,,2,2,0.071515,611624.59,170203.84,0.278282,0,0,0,,,,false,false
006000000000795AAA,2026-06-30,308,181-365,308,,2,2,0.036788,1106066.56,331918.95,0.300089,73,1,0.590727,,,,false,false
006000000000796AAA,2026-06-30,93,91-180,93,,3,2,0.057874,231064.64,70414.26,0.304738,0,0,1,,,,false,false
006000000000797AAA,2026-06-30,170,91-180,170,,2,2,0.08758,192823.7,61683.43,0.319895,0,0,0.536124,,,,false,false
006000000000798AAA,2026-06-30,197,181-365,197,,2,2,0.074611,1483905.96,523530,0.352805,0,0,1,,,,false,false
006000000000799AAA,2026-06-30,196,181-365,196,,3,3,0.096916,221922.9,76296.66,0.343798,93,2,1,,,,false,false
006000000000800AAA,2026-06-30,125,91-180,125,,1,1,0.090407,1294845.24,397101.51,0.306679,0,0,1,,,,false,false
006000000000801AAA,2026-06-30,16,0-30,,92253.57,3,2,0.070297,922535.66,285888.29,0.309894,65,2,1,51,25,24,false,false
006000000000802AAA,2026-06-30,220,181-365,220,,5,4,0.065039,418731.38,149193.61,0.356299,0,0,1,,,,false,false
006000000000803AAA,2026-06-30,202,181-365,202,,4,3,0.051225,1262729.68,429111.97,0.339829,0,0,0.528936,,,,false,false
006000000000804AAA,2026-06-30,290,181-365,290,,2,2,0.070366,335430.13,122500.68,0.365205,98,2,0.463548,,,,false,false
006000000000805AAA,2026-06-30,115,91-180,,287567.02,4,4,0.063343,359458.78,119912.02,0.33359,0,0,1,84,13,89,false,false
006000000000806AAA,2026-06-30,129,91-180,129,,4,4,0.069336,352979.5,116652.77,0.33048,0,0,0.801085,,,,false,false
006000000000807AAA,2026-06-30,137,91-180,137,,3,2,0.096494,1050763.58,255694.88,0.243342,0,0,1,,,,false,false
006000000000808AAA,2026-06-30,191,181-365,191,,2,2,0.100803,1087773.5,296527.6,0.272601,54,1,1,,,,false,false
006000000000809AAA,2026-06-30,139,91-180,139,,4,4,0.042313,707901.32,255272.16,0.360604,0,0,0.521697,,,,false,false
006000000000810AAA,2026-06-30,119,91-180,119,,2,2,0.094579,499400.97,131045.73,0.262406,0,0,1,,,,false,false
006000000000811AAA,2026-06-30,111,91-180,111,,3,3,0.068235,589685.76,210490.71,0.356954,0,0,0.657513,,,,false,false
006000000000812AAA,2026-06-30,155,91-180,,130546.13,3,3,0.055116,217576.88,79133.07,0.363702,114,0,1,65,35,57,false,false
006000000000813AAA,2026-06-30,216,181-365,216,,1,1,0.123605,1726828.02,449938.38,0.260558,0,0,1,,,,false,false
006000000000814AAA,2026-06-30,237,181-365,237,,1,1,0.066883,1080785.6,392304.8,0.362981,0,0,1,,,,false,false
006000000000815AAA,2026-06-30,573,365+,,106557.29,5,5,0.053939,532786.47,172303.74,0.323401,587,0,1,32,67,16,true,false
006000000000816AAA,2026-06-30,65,61-90,,498016.01,5,5,0.038518,830026.68,270572.65,0.325981,0,0,0.760115,78,11,68,false,false
006000000000817AAA,2026-06-30,260,181-365,260,,2,2,0.077073,162295.5,55235.92,0.340342,42,2,0,,,,false,false
006000000000818AAA,2026-06-30,127,91-180,127,,1,1,0.088688,392483.52,129255.39,0.329327,82,1,1,,,,false,false
006000000000819AAA,2026-06-30,229,181-365,229,,2,2,0.083849,214159.14,61427.88,0.286833,83,2,1,,,,false,false
006000000000820AAA,2026-06-30,171,91-180,171,,3,3,0.082615,757925.15,245934.49,0.324484,0,0,1,,,,false,false
006000000000821AAA,2026-06-30,126,91-180,126,,2,1,0.056611,536093.28,150725.96,0.281156,0,0,1,,,,false,false
006000000000822AAA,2026-06-30,135,91-180,135,,4,4,0.074397,1102074.44,315103.05,0.285918,0,0,0.574424,,,,false,false
006000000000823AAA,2026-06-30,109,91-180,109,,2,2,0.09078,510856.22,162698.57,0.318482,0,0,1,,,,false,false
006000000000824AAA,2026-06-30,706,365+,,576653.29,3,2,0.070691,1441633.23,453246.67,0.314398,650,0,1,33,65,27,true,false
006000000000825AAA,2026-06-30,181,181-365,181,,4,2,0.080696,638948.73,177487.77,0.277781,0,0,0.476893,,,,false,false
006000000000826AAA,2026-06-30,54,31-60,,26737.95,3,2,0.100038,133689.76,35472.99,0.265338,41,1,1,52,27,32,false,false
