OpportunityLineItemId,OpportunityId,ProductId,Quantity,ListUnitPrice,DiscountRate,NetUnitPrice,ListRevenue,NetRevenue,UnitCost,ExtendedCost,GrossMarginAmount,GrossMarginRate,ProductSubstitutionFlag,CurrencyIsoCode
00k000000003767AAA,006000000001240AAA,01t000000000023AAA,1210,333.45,0.1348,288.5,403474.5,349085,222.39,269091.9,79993.1,0.229151,false,USD
00k000000003768AAA,006000000001241AAA,01t000000000036AAA,952,146.13,0.0389,140.45,139115.76,133708.4,95.18,90611.36,43097.04,0.322321,false,USD
00k000000003769AAA,006000000001241AAA,01t000000000001AAA,367,345.02,0.0656,322.39,126622.34,118317.13,209.3,76813.1,41504.03,0.350786,false,USD
00k000000003770AAA,006000000001242AAA,01t000000000055AAA,1384,229.99,0.0965,207.8,318306.16,287595.2,130.02,179947.68,107647.52,0.374302,false,USD
00k000000003771AAA,006000000001242AAA,01t000000000036AAA,3444,146.37,0.0837,134.12,504098.28,461909.28,95.18,327799.92,134109.36,0.290337,false,USD
00k000000003772AAA,006000000001242AAA,01t000000000049AAA,1144,372.99,0.0956,337.33,426700.56,385905.52,244.93,280199.92,105705.6,0.273916,false,USD
00k000000003773AAA,006000000001243AAA,01t000000000017AAA,679,183.71,0.0876,167.62,124739.09,113813.98,126.45,85859.55,27954.43,0.245615,false,USD
00k000000003774AAA,006000000001243AAA,01t000000000006AAA,221,450.48,0.0363,434.13,99556.08,95942.73,301.3,66587.3,29355.43,0.305968,false,USD
00k000000003775AAA,006000000001244AAA,01t000000000031AAA,1360,388.27,0.0806,356.98,528047.2,485492.8,237.31,322741.6,162751.2,0.335229,false,USD
00k000000003776AAA,006000000001244AAA,01t000000000040AAA,2509,223.12,0.1259,195.03,559808.08,489330.27,142.61,357808.49,131521.78,0.268779,false,USD
00k000000003777AAA,006000000001244AAA,01t000000000035AAA,978,408.88,0.0746,378.38,399884.64,370055.64,237.75,232519.5,137536.14,0.371663,false,USD
00k000000003778AAA,006000000001245AAA,01t000000000065AAA,452,345.78,0.0481,329.15,156292.56,148775.8,228.94,103480.88,45294.92,0.304451,false,USD
00k000000003779AAA,006000000001245AAA,01t000000000044AAA,485,398.33,0.1048,356.59,193190.05,172946.15,243.46,118078.1,54868.05,0.317255,false,USD
00k000000003780AAA,006000000001245AAA,01t000000000064AAA,881,247.9,0.0496,235.6,218399.9,207563.6,161.48,142263.88,65299.72,0.314601,false,USD
00k000000003781AAA,006000000001246AAA,01t000000000062AAA,2715,201.28,0.0986,181.43,546475.2,492582.45,121.05,328650.75,163931.7,0.332801,false,USD
00k000000003782AAA,006000000001246AAA,01t000000000006AAA,1083,480.05,0.0916,436.08,519894.15,472274.64,301.3,326307.9,145966.74,0.309072,false,USD
00k000000003783AAA,006000000001246AAA,01t000000000060AAA,2939,243.08,0.1177,214.47,714412.12,630327.33,164.46,483347.94,146979.39,0.233179,false,USD
00k000000003784AAA,006000000001246AAA,01t000000000033AAA,1075,412.88,0.0712,383.48,443846,412241,280.14,301150.5,111090.5,0.26948,false,USD
00k000000003785AAA,006000000001246AAA,01t000000000015AAA,1211,306.5,0.081,281.67,371171.5,341102.37,168.05,203508.55,137593.82,0.40338,false,USD
00k000000003786AAA,006000000001247AAA,01t000000000007AAA,403,193.36,0.0454,184.58,77924.08,74385.74,120.99,48758.97,25626.77,0.344512,false,USD
00k000000003787AAA,006000000001247AAA,01t000000000037AAA,419,385.01,0.0821,353.4,161319.19,148074.6,244.43,102416.17,45658.43,0.308347,false,USD
00k000000003788AAA,006000000001247AAA,01t000000000053AAA,543,246.15,0.1042,220.5,133659.45,119731.5,158.05,85821.15,33910.35,0.28322,false,USD
00k000000003789AAA,006000000001248AAA,01t000000000020AAA,535,376.97,0.0856,344.7,201678.95,184414.5,218.34,116811.9,67602.6,0.36658,false,USD
00k000000003790AAA,006000000001248AAA,01t000000000024AAA,1262,331.09,0.111,294.34,417835.58,371457.08,221.7,279785.4,91671.68,0.246789,false,USD
00k000000003791AAA,006000000001248AAA,01t000000000060AAA,1385,247.54,0.063,231.94,342842.9,321236.9,164.46,227777.1,93459.8,0.290937,false,USD
00k000000003792AAA,006000000001248AAA,01t000000000025AAA,5064,74.08,0.035,71.49,375141.12,362025.36,51.29,259732.56,102292.8,0.282557,false,USD
00k000000003793AAA,006000000001249AAA,01t000000000048AAA,1152,390.97,0.1115,347.38,450397.44,400181.76,264.11,304254.72,95927.04,0.239709,false,USD
00k000000003794AAA,006000000001249AAA,01t000000000023AAA,2277,345.12,0.0368,332.42,785838.24,756920.34,222.39,506382.03,250538.31,0.330997,false,USD
00k000000003795AAA,006000000001249AAA,01t000000000020AAA,2233,384.4,0.1227,337.23,858365.2,753034.59,218.34,487553.22,265481.37,0.352549,false,USD
00k000000003796AAA,006000000001250AAA,01t000000000053AAA,581,238.83,0.1037,214.06,138760.23,124368.86,158.05,91827.05,32541.81,0.261656,false,USD
00k000000003797AAA,006000000001250AAA,01t000000000035AAA,291,397.01,0.04,381.13,115529.91,110908.83,237.75,69185.25,41723.58,0.376197,false,USD
00k000000003798AAA,006000000001250AAA,01t000000000006AAA,325,455.85,0.0224,445.64,148151.25,144833,301.3,97922.5,46910.5,0.323894,false,USD
00k000000003799AAA,006000000001250AAA,01t000000000011AAA,448,313.24,0.0694,291.5,140331.52,130592,204.74,91723.52,38868.48,0.297633,false,USD
00k000000003800AAA,006000000001251AAA,01t000000000013AAA,4183,318.1,0.0641,297.71,1330612.3,1245320.93,195.82,819115.06,426205.87,0.342246,false,USD
00k000000003801AAA,006000000001252AAA,01t000000000037AAA,1211,366.45,0.1514,310.97,443770.95,376584.67,244.43,296004.73,80579.94,0.213976,false,USD
00k000000003802AAA,006000000001252AAA,01t000000000059AAA,1623,207.52,0.1112,184.44,336804.96,299346.12,136.27,221166.21,78179.91,0.261169,false,USD
00k000000003803AAA,006000000001252AAA,01t000000000025AAA,5769,73.79,0.1235,64.68,425694.51,373138.92,51.29,295892.01,77246.91,0.207019,false,USD
00k000000003804AAA,006000000001253AAA,01t000000000029AAA,642,227.85,0.0544,215.45,146279.7,138318.9,153.08,98277.36,40041.54,0.289487,false,USD
00k000000003805AAA,006000000001253AAA,01t000000000054AAA,782,134.11,0.0888,122.2,104874.02,95560.4,80.43,62896.26,32664.14,0.341817,false,USD
00k000000003806AAA,006000000001253AAA,01t000000000026AAA,457,312.18,0.079,287.52,142666.26,131396.64,198.27,90609.39,40787.25,0.310413,false,USD
00k000000003807AAA,006000000001254AAA,01t000000000037AAA,868,361.03,0.0832,330.99,313374.04,287299.32,244.43,212165.24,75134.08,0.261518,false,USD
00k000000003808AAA,006000000001254AAA,01t000000000021AAA,587,334.56,0.0507,317.6,196386.72,186431.2,239.32,140480.84,45950.36,0.246474,false,USD
00k000000003809AAA,006000000001254AAA,01t000000000035AAA,611,376.09,0.0393,361.31,229790.99,220760.41,237.75,145265.25,75495.16,0.341978,false,USD
00k000000003810AAA,006000000001255AAA,01t000000000041AAA,1005,267.82,0.0891,243.96,269159.1,245179.8,152.9,153664.5,91515.3,0.373258,false,USD
00k000000003811AAA,006000000001255AAA,01t000000000016AAA,700,350.31,0.0831,321.2,245217,224840,212.59,148813,76027,0.338138,false,USD
00k000000003812AAA,006000000001255AAA,01t000000000001AAA,774,326.69,0.0572,308,252858.06,238392,209.3,161998.2,76393.8,0.320455,false,USD
00k000000003813AAA,006000000001255AAA,01t000000000014AAA,2119,118.37,0.0794,108.97,250826.03,230907.43,81.05,171744.95,59162.48,0.256217,false,USD
00k000000003814AAA,006000000001256AAA,01t000000000059AAA,755,212.5,0.0756,196.44,160437.5,148312.2,136.27,102883.85,45428.35,0.306302,false,USD
00k000000003815AAA,006000000001256AAA,01t000000000005AAA,489,368.18,0.0361,354.89,180040.02,173541.21,272.07,133042.23,40498.98,0.233368,false,USD
00k000000003816AAA,006000000001256AAA,01t000000000056AAA,1056,195.01,0.036,187.99,205930.56,198517.44,130.96,138293.76,60223.68,0.303367,false,USD
00k000000003817AAA,006000000001256AAA,01t000000000009AAA,481,358.53,0.0973,323.65,172452.93,155675.65,203.75,98003.75,57671.9,0.370462,false,USD
00k000000003818AAA,006000000001257AAA,01t000000000022AAA,73,362.14,0.0568,341.57,26436.22,24934.61,233.82,17068.86,7865.75,0.315455,false,USD
00k000000003819AAA,006000000001257AAA,01t000000000049AAA,140,352.74,0.0296,342.3,49383.6,47922,237.58,33261.2,14660.8,0.30593,false,USD
00k000000003820AAA,006000000001257AAA,01t000000000035AAA,130,389.19,0.0377,374.52,50594.7,48687.6,230.62,29980.6,18707,0.384225,false,USD
00k000000003821AAA,006000000001257AAA,01t000000000056AAA,216,205.49,0.0467,195.89,44385.84,42312.24,127.03,27438.48,14873.76,0.351524,false,USD
00k000000003822AAA,006000000001257AAA,01t000000000009AAA,77,336.28,0.0841,308,25893.56,23716,197.64,15218.28,8497.72,0.358312,false,USD
00k000000003823AAA,006000000001258AAA,01t000000000041AAA,1698,264.62,0.0623,248.13,449324.76,421324.74,152.9,259624.2,161700.54,0.383791,false,USD
00k000000003824AAA,006000000001259AAA,01t000000000013AAA,1034,320.16,0.0817,294,331045.44,303996,195.82,202477.88,101518.12,0.333946,false,USD
00k000000003825AAA,006000000001259AAA,01t000000000021AAA,1018,327.96,0.0484,312.09,333863.28,317707.62,239.32,243627.76,74079.86,0.23317,false,USD
00k000000003826AAA,006000000001260AAA,01t000000000035AAA,176,381.32,0.0535,360.92,67112.32,63521.92,237.75,41844,21677.92,0.341267,false,USD
00k000000003827AAA,006000000001260AAA,01t000000000056AAA,364,200.35,0.0323,193.88,72927.4,70572.32,130.96,47669.44,22902.88,0.324531,false,USD
00k000000003828AAA,006000000001260AAA,01t000000000013AAA,261,326.83,0.083,299.7,85302.63,78221.7,195.82,51109.02,27112.68,0.346613,false,USD
00k000000003829AAA,006000000001261AAA,01t000000000002AAA,563,183.94,0.0713,170.83,103558.22,96177.29,113.8,64069.4,32107.89,0.333841,false,USD
00k000000003830AAA,006000000001261AAA,01t000000000048AAA,224,426.37,0.0483,405.78,95506.88,90894.72,264.11,59160.64,31734.08,0.34913,false,USD
00k000000003831AAA,006000000001261AAA,01t000000000018AAA,595,147.48,0.0467,140.59,87750.6,83651.05,92.07,54781.65,28869.4,0.345117,false,USD
00k000000003832AAA,006000000001262AAA,01t000000000038AAA,3528,207.99,0.075,192.39,733788.72,678751.92,127.14,448549.92,230202,0.339155,false,USD
00k000000003833AAA,006000000001262AAA,01t000000000013AAA,3096,320.61,0.1029,287.62,992608.56,890471.52,195.82,606258.72,284212.8,0.319171,false,USD
00k000000003834AAA,006000000001263AAA,01t000000000053AAA,1554,244.09,0.047,232.62,379315.86,361491.48,158.05,245609.7,115881.78,0.320566,false,USD
00k000000003835AAA,006000000001264AAA,01t000000000049AAA,634,366.08,0.0685,341,232094.72,216194,244.93,155285.62,60908.38,0.28173,false,USD
00k000000003836AAA,006000000001264AAA,01t000000000020AAA,453,384.63,0.0948,348.17,174237.39,157721.01,218.34,98908.02,58812.99,0.372893,false,USD
00k000000003837AAA,006000000001264AAA,01t000000000062AAA,754,192.98,0.0399,185.28,145506.92,139701.12,121.05,91271.7,48429.42,0.346665,false,USD
00k000000003838AAA,006000000001264AAA,01t000000000028AAA,1034,200.89,0.021,196.67,207720.26,203356.78,110.67,114432.78,88924,0.437281,false,USD
00k000000003839AAA,006000000001265AAA,01t000000000050AAA,8354,78.3,0.0824,71.85,654118.2,600234.9,51.06,426555.24,173679.66,0.289353,false,USD
00k000000003840AAA,006000000001265AAA,01t000000000002AAA,3443,183.91,0.0605,172.78,633202.13,594881.54,113.8,391813.4,203068.14,0.341359,false,USD
00k000000003841AAA,006000000001266AAA,01t000000000040AAA,799,234.37,0.0963,211.8,187261.63,169228.2,142.61,113945.39,55282.81,0.326676,false,USD
00k000000003842AAA,006000000001266AAA,01t000000000043AAA,1069,220.85,0.0452,210.87,236088.65,225420.03,128.91,137804.79,87615.24,0.388675,false,USD
00k000000003843AAA,006000000001266AAA,01t000000000060AAA,907,249.09,0.1116,221.29,225924.63,200710.03,164.46,149165.22,51544.81,0.256812,false,USD
00k000000003844AAA,006000000001266AAA,01t000000000035AAA,440,385.87,0.0504,366.42,169782.8,161224.8,237.75,104610,56614.8,0.351154,false,USD
00k000000003845AAA,006000000001267AAA,01t000000000014AAA,2452,119.95,0.0728,111.22,294117.4,272711.44,81.05,198734.6,73976.84,0.271264,false,USD
00k000000003846AAA,006000000001267AAA,01t000000000040AAA,1138,234.32,0.0486,222.93,266656.16,253694.34,142.61,162290.18,91404.16,0.360292,false,USD
00k000000003847AAA,006000000001267AAA,01t000000000037AAA,762,362.74,0.1069,323.96,276407.88,246857.52,244.43,186255.66,60601.86,0.245493,false,USD
00k000000003848AAA,006000000001268AAA,01t000000000029AAA,364,220.13,0.0623,206.42,80127.32,75136.88,153.08,55721.12,19415.76,0.258405,false,USD
00k000000003849AAA,006000000001269AAA,01t000000000031AAA,1695,373.59,0.0511,354.5,633235.05,600877.5,230.19,390172.05,210705.45,0.350663,false,USD
00k000000003850AAA,006000000001269AAA,01t000000000019AAA,1708,352.28,0.021,344.88,601694.24,589055.04,222.01,379193.08,209861.96,0.356269,false,USD
00k000000003851AAA,006000000001269AAA,01t000000000039AAA,4818,119.14,0.019,116.88,574016.52,563127.84,73.35,353400.3,209727.54,0.372433,false,USD
00k000000003852AAA,006000000001270AAA,01t000000000036AAA,3928,135.59,0.0447,129.53,532597.52,508793.84,95.18,373867.04,134926.8,0.26519,false,USD
00k000000003853AAA,006000000001271AAA,01t000000000038AAA,2009,215.71,0.0561,203.61,433361.39,409052.49,127.14,255424.26,153628.23,0.375571,false,USD
00k000000003854AAA,006000000001272AAA,01t000000000047AAA,298,318.11,0.0516,301.7,94796.78,89906.6,213.19,63530.62,26375.98,0.293371,false,USD
00k000000003855AAA,006000000001272AAA,01t000000000053AAA,439,246.94,0.0668,230.44,108406.66,101163.16,158.05,69383.95,31779.21,0.314138,false,USD
00k000000003856AAA,006000000001272AAA,01t000000000075AAA,148,611.06,0.0519,579.35,90436.88,85743.8,356.45,52754.6,32989.2,0.384742,false,USD
00k000000003857AAA,006000000001272AAA,01t000000000066AAA,344,430.85,0.0782,397.16,148212.4,136623.04,251.52,86522.88,50100.16,0.366704,false,USD
00k000000003858AAA,006000000001272AAA,01t000000000023AAA,437,328.98,0.1199,289.54,143764.26,126528.98,222.39,97184.43,29344.55,0.23192,false,USD
00k000000003859AAA,006000000001273AAA,01t000000000036AAA,1692,141.88,0.0715,131.74,240060.96,222904.08,95.18,161044.56,61859.52,0.277516,false,USD
00k000000003860AAA,006000000001273AAA,01t000000000023AAA,815,344.46,0.0742,318.9,280734.9,259903.5,222.39,181247.85,78655.65,0.302634,false,USD
00k000000003861AAA,006000000001273AAA,01t000000000011AAA,636,312.16,0.0991,281.22,198533.76,178855.92,204.74,130214.64,48641.28,0.271958,false,USD
00k000000003862AAA,006000000001274AAA,01t000000000025AAA,22302,73.59,0.0899,66.97,1641204.18,1493564.94,51.29,1143869.58,349695.36,0.234135,false,USD
00k000000003863AAA,006000000001275AAA,01t000000000032AAA,554,343.11,0.0895,312.4,190082.94,173069.6,199.36,110445.44,62624.16,0.361844,false,USD
00k000000003864AAA,006000000001275AAA,01t000000000061AAA,901,202.44,0.1143,179.3,182398.44,161549.3,138.34,124644.34,36904.96,0.228444,false,USD
00k000000003865AAA,006000000001275AAA,01t000000000009AAA,488,357.36,0.0936,323.91,174391.68,158068.08,203.75,99430,58638.08,0.370967,false,USD
00k000000003866AAA,006000000001276AAA,01t000000000013AAA,1051,325.35,0.0603,305.73,341942.85,321322.23,189.95,199637.45,121684.78,0.3787,false,USD
00k000000003867AAA,006000000001276AAA,01t000000000049AAA,912,361.88,0.04,347.4,330034.56,316828.8,237.58,216672.96,100155.84,0.31612,false,USD
00k000000003868AAA,006000000001276AAA,01t000000000030AAA,2269,156.66,0.0277,152.32,355461.54,345614.08,105.3,238925.7,106688.38,0.308692,false,USD
00k000000003869AAA,006000000001276AAA,01t000000000062AAA,1753,191.59,0.0289,186.05,335857.27,326145.65,117.42,205837.26,120308.39,0.368879,false,USD
00k000000003870AAA,006000000001277AAA,01t000000000019AAA,1124,349.13,0.068,325.39,392422.12,365738.36,228.88,257261.12,108477.24,0.296598,false,USD
00k000000003871AAA,006000000001277AAA,01t000000000048AAA,1293,391.22,0.0645,365.99,505847.46,473225.07,264.11,341494.23,131730.84,0.278368,false,USD
00k000000003872AAA,006000000001278AAA,01t000000000017AAA,335,189.32,0.0507,179.72,63422.2,60206.2,122.66,41091.1,19115.1,0.317494,false,USD
00k000000003873AAA,006000000001278AAA,01t000000000002AAA,336,184.09,0.0556,173.85,61854.24,58413.6,110.39,37091.04,21322.56,0.365027,false,USD
00k000000003874AAA,006000000001278AAA,01t000000000048AAA,214,413.75,0.0485,393.68,88542.5,84247.52,256.19,54824.66,29422.86,0.349243,false,USD
00k000000003875AAA,006000000001278AAA,01t000000000059AAA,402,208.53,0.0541,197.25,83829.06,79294.5,132.18,53136.36,26158.14,0.329886,false,USD
00k000000003876AAA,006000000001279AAA,01t000000000012AAA,199,415.91,0.0378,400.19,82766.09,79637.81,249.67,49684.33,29953.48,0.376121,false,USD
00k000000003877AAA,006000000001279AAA,01t000000000021AAA,413,317.13,0.0625,297.31,130974.69,122789.03,239.32,98839.16,23949.87,0.195049,false,USD
00k000000003878AAA,006000000001279AAA,01t000000000020AAA,233,378.51,0.0631,354.63,88192.83,82628.79,218.34,50873.22,31755.57,0.384316,false,USD
00k000000003879AAA,006000000001280AAA,01t000000000036AAA,4184,138.5,0.0969,125.08,579484,523334.72,95.18,398233.12,125101.6,0.239047,false,USD
00k000000003880AAA,006000000001281AAA,01t000000000028AAA,5258,199.52,0.1052,178.53,1049076.16,938710.74,110.67,581902.86,356807.88,0.380104,false,USD
00k000000003881AAA,006000000001281AAA,01t000000000071AAA,2178,471.04,0.0514,446.83,1025925.12,973195.74,299.11,651461.58,321734.16,0.330596,false,USD
00k000000003882AAA,006000000001282AAA,01t000000000012AAA,1035,374.69,0.111,333.1,387804.15,344758.5,249.67,258408.45,86350.05,0.250465,false,USD
00k000000003883AAA,006000000001282AAA,01t000000000041AAA,2631,264.88,0.0876,241.68,696899.28,635860.08,152.9,402279.9,233580.18,0.367345,false,USD
00k000000003884AAA,006000000001283AAA,01t000000000044AAA,737,418.15,0.0821,383.82,308176.55,282875.34,243.46,179430.02,103445.32,0.365692,false,USD
00k000000003885AAA,006000000001283AAA,01t000000000008AAA,1061,268.02,0.1156,237.04,284369.22,251499.44,179.17,190099.37,61400.07,0.244136,false,USD
00k000000003886AAA,006000000001283AAA,01t000000000022AAA,984,361.86,0.0917,328.68,356070.24,323421.12,241.05,237193.2,86227.92,0.266612,false,USD
00k000000003887AAA,006000000001284AAA,01t000000000013AAA,533,330.33,0.0566,311.63,176065.89,166098.79,189.95,101243.35,64855.44,0.390463,false,USD
00k000000003888AAA,006000000001284AAA,01t000000000057AAA,1862,130.06,0.093,117.96,242171.72,219641.52,70.66,131568.92,88072.6,0.400983,false,USD
00k000000003889AAA,006000000001284AAA,01t000000000037AAA,522,364.5,0.0266,354.8,190269,185205.6,237.1,123766.2,61439.4,0.331736,false,USD
00k000000003890AAA,006000000001285AAA,01t000000000055AAA,1005,239.05,0.0668,223.08,240245.25,224195.4,130.02,130670.1,93525.3,0.41716,false,USD
00k000000003891AAA,006000000001285AAA,01t000000000018AAA,1589,146.28,0.0904,133.06,232438.92,211432.34,92.07,146299.23,65133.11,0.308057,false,USD
00k000000003892AAA,006000000001286AAA,01t000000000050AAA,9457,78.92,0.1161,69.76,746346.44,659720.32,51.06,482874.42,176845.9,0.268062,false,USD
00k000000003893AAA,006000000001286AAA,01t000000000023AAA,2365,319.31,0.0654,298.43,755168.15,705786.95,222.39,525952.35,179834.6,0.2548,false,USD
00k000000003894AAA,006000000001286AAA,01t000000000022AAA,1503,369.67,0.0855,338.06,555614.01,508104.18,241.05,362298.15,145806.03,0.286961,false,USD
00k000000003895AAA,006000000001287AAA,01t000000000030AAA,4139,159.32,0.09,144.98,659425.48,600072.22,108.56,449329.84,150742.38,0.251207,false,USD
00k000000003896AAA,006000000001287AAA,01t000000000020AAA,1545,395.99,0.0719,367.52,611804.55,567818.4,218.34,337335.3,230483.1,0.40591,false,USD
00k000000003897AAA,006000000001288AAA,01t000000000019AAA,220,338.43,0.042,324.22,74454.6,71328.4,228.88,50353.6,20974.8,0.29406,false,USD
00k000000003898AAA,006000000001288AAA,01t000000000054AAA,555,131.74,0.0707,122.43,73115.7,67948.65,80.43,44638.65,23310,0.343053,false,USD
00k000000003899AAA,006000000001288AAA,01t000000000008AAA,183,260.09,0.0274,252.96,47596.47,46291.68,179.17,32788.11,13503.57,0.291706,false,USD
00k000000003900AAA,006000000001289AAA,01t000000000031AAA,578,382.87,0.1092,341.06,221298.86,197132.68,237.31,137165.18,59967.5,0.304199,false,USD
00k000000003901AAA,006000000001289AAA,01t000000000003AAA,1213,208.78,0.031,202.31,253250.14,245402.03,125.5,152231.5,93170.53,0.379665,false,USD
00k000000003902AAA,006000000001289AAA,01t000000000005AAA,932,382.05,0.0373,367.8,356070.6,342789.6,272.07,253569.24,89220.36,0.260277,false,USD
00k000000003903AAA,006000000001290AAA,01t000000000028AAA,1559,201.76,0.0473,192.22,314543.84,299670.98,110.67,172534.53,127136.45,0.424253,false,USD
00k000000003904AAA,006000000001290AAA,01t000000000033AAA,775,419.14,0.094,379.74,324833.5,294298.5,280.14,217108.5,77190,0.262285,false,USD
00k000000003905AAA,006000000001290AAA,01t000000000055AAA,1996,231.94,0.0716,215.33,462952.24,429798.68,130.02,259519.92,170278.76,0.396183,false,USD
00k000000003906AAA,006000000001291AAA,01t000000000029AAA,1010,220.63,0.0672,205.8,222836.3,207858,153.08,154610.8,53247.2,0.256171,false,USD
00k000000003907AAA,006000000001291AAA,01t000000000050AAA,3190,80.65,0.1302,70.15,257273.5,223778.5,51.06,162881.4,60897.1,0.272131,false,USD
00k000000003908AAA,006000000001292AAA,01t000000000053AAA,2535,240.23,0.1012,215.92,608983.05,547357.2,158.05,400656.75,146700.45,0.268016,false,USD
00k000000003909AAA,006000000001292AAA,01t000000000028AAA,5196,203.79,0.0258,198.53,1058892.84,1031561.88,110.67,575041.32,456520.56,0.442553,false,USD
00k000000003910AAA,006000000001293AAA,01t000000000004AAA,3652,387.13,0.0656,361.73,1413798.76,1321037.96,267.02,975157.04,345880.92,0.261825,false,USD
00k000000003911AAA,006000000001293AAA,01t000000000054AAA,7239,138.23,0.0677,128.87,1000646.97,932889.93,80.43,582232.77,350657.16,0.375883,false,USD
00k000000003912AAA,006000000001294AAA,01t000000000074AAA,1830,344.64,0.0656,322.03,630691.2,589314.9,224.7,411201,178113.9,0.302239,false,USD
00k000000003913AAA,006000000001295AAA,01t000000000058AAA,399,240.51,0.0498,228.53,95963.49,91183.47,167.27,66740.73,24442.74,0.268061,false,USD
00k000000003914AAA,006000000001295AAA,01t000000000035AAA,190,389.78,0.1367,336.5,74058.2,63935,237.75,45172.5,18762.5,0.293462,false,USD
00k000000003915AAA,006000000001295AAA,01t000000000055AAA,497,233.33,0.0804,214.57,115965.01,106641.29,130.02,64619.94,42021.35,0.394044,false,USD
00k000000003916AAA,006000000001295AAA,01t000000000060AAA,423,254.31,0,254.31,107573.13,107573.13,164.46,69566.58,38006.55,0.353309,false,USD
00k000000003917AAA,006000000001296AAA,01t000000000005AAA,408,372.66,0.0245,363.53,152045.28,148320.24,272.07,111004.56,37315.68,0.251589,false,USD
00k000000003918AAA,006000000001296AAA,01t000000000044AAA,262,398.83,0.0477,379.81,104493.46,99510.22,243.46,63786.52,35723.7,0.358995,false,USD
00k000000003919AAA,006000000001296AAA,01t000000000014AAA,643,118.28,0.0412,113.41,76054.04,72922.63,81.05,52115.15,20807.48,0.285336,false,USD
00k000000003920AAA,006000000001296AAA,01t000000000045AAA,796,104,0.0698,96.74,82784,77005.04,59.87,47656.52,29348.52,0.381125,false,USD
00k000000003921AAA,006000000001297AAA,01t000000000041AAA,275,265.46,0.0499,252.21,73001.5,69357.75,152.9,42047.5,27310.25,0.393759,false,USD
00k000000003922AAA,006000000001297AAA,01t000000000022AAA,205,369.31,0.0904,335.92,75708.55,68863.6,241.05,49415.25,19448.35,0.282418,false,USD
00k000000003923AAA,006000000001297AAA,01t000000000042AAA,371,279.69,0.0457,266.91,103764.99,99023.61,174.39,64698.69,34324.92,0.346634,false,USD
00k000000003924AAA,006000000001297AAA,01t000000000010AAA,235,440.38,0.1071,393.22,103489.3,92406.7,280.72,65969.2,26437.5,0.286099,false,USD
00k000000003925AAA,006000000001298AAA,01t000000000006AAA,935,476.02,0.1118,422.8,445078.7,395318,301.3,281715.5,113602.5,0.28737,false,USD
00k000000003926AAA,006000000001298AAA,01t000000000055AAA,2984,240.92,0.0979,217.33,718905.28,648512.72,130.02,387979.68,260533.04,0.401739,false,USD
00k000000003927AAA,006000000001298AAA,01t000000000033AAA,1610,386.95,0.0842,354.37,622989.5,570535.7,280.14,451025.4,119510.3,0.20947,false,USD
00k000000003928AAA,006000000001299AAA,01t000000000027AAA,1099,399.91,0.1075,356.92,439501.09,392255.08,251.82,276750.18,115504.9,0.294464,false,USD
00k000000003929AAA,006000000001300AAA,01t000000000016AAA,449,362.27,0.0596,340.68,162659.23,152965.32,212.59,95452.91,57512.41,0.375983,false,USD
00k000000003930AAA,006000000001300AAA,01t000000000037AAA,359,373.63,0.0679,348.26,134133.17,125025.34,244.43,87750.37,37274.97,0.298139,false,USD
00k000000003931AAA,006000000001300AAA,01t000000000002AAA,1022,179.57,0.0895,163.5,183520.54,167097,113.8,116303.6,50793.4,0.303976,false,USD
00k000000003932AAA,006000000001300AAA,01t000000000051AAA,1357,72.29,0.0663,67.5,98097.53,91597.5,51.08,69315.56,22281.94,0.243259,false,USD
00k000000003933AAA,006000000001301AAA,01t000000000049AAA,1245,361.48,0.0539,342,450042.6,425790,244.93,304937.85,120852.15,0.28383,false,USD
00k000000003934AAA,006000000001302AAA,01t000000000052AAA,1372,106.49,0.0705,98.98,146104.28,135800.56,62.85,86230.2,49570.36,0.365023,false,USD
00k000000003935AAA,006000000001302AAA,01t000000000054AAA,698,136.48,0.0744,126.33,95263.04,88178.34,80.43,56140.14,32038.2,0.363334,false,USD
00k000000003936AAA,006000000001302AAA,01t000000000037AAA,277,376.34,0.063,352.63,104246.18,97678.51,244.43,67707.11,29971.4,0.306837,false,USD
00k000000003937AAA,006000000001302AAA,01t000000000074AAA,385,332.19,0.0852,303.89,127893.15,116997.65,224.7,86509.5,30488.15,0.260588,false,USD
00k000000003938AAA,006000000001303AAA,01t000000000004AAA,445,391.49,0.0451,373.83,174213.05,166354.35,267.02,118823.9,47530.45,0.285718,false,USD
00k000000003939AAA,006000000001303AAA,01t000000000031AAA,595,393.67,0.0726,365.09,234233.65,217228.55,237.31,141199.45,76029.1,0.349996,false,USD
00k000000003940AAA,006000000001303AAA,01t000000000049AAA,620,375.08,0.0797,345.19,232549.6,214017.8,244.93,151856.6,62161.2,0.290449,false,USD
00k000000003941AAA,006000000001304AAA,01t000000000019AAA,494,355.14,0.0776,327.58,175439.16,161824.52,228.88,113066.72,48757.8,0.3013,false,USD
00k000000003942AAA,006000000001304AAA,01t000000000058AAA,407,247.58,0.0548,234.01,100765.06,95242.07,167.27,68078.89,27163.18,0.285201,false,USD
00k000000003943AAA,006000000001305AAA,01t000000000031AAA,1095,400.39,0.1088,356.83,438427.05,390728.85,237.31,259854.45,130874.4,0.334949,false,USD
