OpportunityId,OpportunityName,AccountId,OwnerUserId,OpportunityType,VehicleProgramName,VehicleSegment,PowertrainType,StageName,ForecastCategory,Probability,Amount,CurrencyIsoCode,CreatedDate,OriginalCloseDate,PriorCloseDate,CloseDate,CloseDateChangeCount,IsClosed,IsWon,LossReason,LeadSource,CustomerNeed,NextStep,LastActivityDate
006000000001134AAA,Westgate Manufacturing - Westgate CityTrail Compact - 1134,001000000000217AAA,005000000000025AAA,New Program,Westgate CityTrail Compact,Compact Crossover,Hybrid,Closed Won,Closed,1,633791.81,USD,2025-07-01,2025-12-21,,2025-12-21,0,true,true,,RFQ,Cost Reduction,,2025-12-18
006000000001135AAA,Granite Vehicle Systems - Granite WorkLine Truck - 1135,001000000000436AAA,005000000000027AAA,New Program,Granite WorkLine Truck,Light Truck,ICE,Closed Won,Closed,1,219676.49,USD,2023-08-05,2023-12-09,2023-12-09,2024-04-04,1,true,true,,RFQ,Cost Reduction,,2024-03-21
006000000001136AAA,Prairie Fleet Solutions - Prairie Horizon Crossover - 1136,001000000000312AAA,005000000000030AAA,New Program,Prairie Horizon Crossover,Compact Crossover,ICE,Negotiation,Pipeline,0.8,550373.8,USD,2023-07-11,2023-11-29,2023-11-29,2026-09-30,2,false,false,,Existing Relationship,Supplier Consolidation,Complete technical review,2026-06-29
006000000001137AAA,Suncrest Components - Suncrest FleetWay Program - 1137,001000000000183AAA,005000000000015AAA,Expansion,Suncrest FleetWay Program,Fleet Van,Hybrid,Closed Lost,Closed,0,606732.5,USD,2023-03-06,2023-07-05,2023-07-05,2023-09-04,1,true,false,Competitor,Referral,Supplier Consolidation,,2023-09-03
006000000001138AAA,Central Vehicle Systems - Central Everyday Commuter - 1138,001000000000167AAA,005000000000013AAA,Requote,Central Everyday Commuter,Urban Commuter,ICE,Technical Review,Pipeline,0.4,415322.96,USD,2023-01-05,2023-06-29,,2026-12-04,0,false,false,,RFQ,Cost Reduction,Complete technical review,2026-05-20
006000000001139AAA,Blue Ridge Transport Group 28 - Blue TrailForge Platform - 1139,001000000000247AAA,005000000000012AAA,Expansion,Blue TrailForge Platform,Light Truck,ICE,Negotiation,Pipeline,0.8,546031.44,USD,2024-08-17,2025-02-07,,2026-08-05,0,false,false,,RFQ,Supplier Consolidation,Finalize commercial terms,2026-06-09
006000000001140AAA,Canyon Motor Systems - Canyon Nova Compact Program - 1140,001000000000065AAA,005000000000026AAA,Expansion,Canyon Nova Compact Program,Compact Crossover,ICE,Closed Won,Closed,1,639973.92,USD,2023-07-05,2023-09-10,,2023-09-10,0,true,true,,Existing Relationship,Supplier Consolidation,,2023-09-02
006000000001141AAA,Prairie Motor Systems - Prairie MetroOne Program - 1141,001000000000051AAA,005000000000020AAA,New Program,Prairie MetroOne Program,Urban Commuter,Hybrid,Proposal or Quote,Best Case,0.6,305110.26,USD,2026-03-31,2026-07-21,,2026-07-21,0,false,false,,Referral,Supplier Consolidation,Complete technical review,2026-05-16
006000000001142AAA,Maple Fleet Solutions - Maple ServicePlus Program - 1142,001000000000238AAA,005000000000011AAA,New Program,Maple ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,834090.87,USD,2023-05-15,2023-09-18,,2023-09-18,0,true,true,,Trade Event,Cost Reduction,,2023-09-17
006000000001143AAA,Silverline Components - Silverline UtilityPro Program - 1143,001000000000094AAA,005000000000028AAA,New Program,Silverline UtilityPro Program,Light Truck,ICE,Closed Lost,Closed,0,690458.89,USD,2023-02-17,2023-05-26,,2023-05-26,0,true,false,Price,Existing Relationship,Cost Reduction,,2023-05-05
006000000001144AAA,Redwood Powertrain - Redwood Avenue Platform - 1144,001000000000201AAA,005000000000028AAA,Replacement,Redwood Avenue Platform,Mid-Size Sedan,Hybrid,Technical Review,Pipeline,0.4,783943.16,USD,2026-06-09,2026-12-02,,2026-12-02,0,false,false,,Inbound,Hybrid Readiness,Submit revised quotation,2026-05-29
006000000001145AAA,Central Manufacturing - Central Avenue Platform - 1145,001000000000144AAA,005000000000026AAA,New Program,Central Avenue Platform,Mid-Size Sedan,ICE,Closed Lost,Closed,0,183325.28,USD,2023-03-15,2023-06-12,,2023-06-12,0,true,false,Program Cancelled,Existing Relationship,Capacity Expansion,,2023-06-02
006000000001146AAA,Redwood Industrial Supply - Redwood FleetWay Program - 1146,001000000000136AAA,005000000000027AAA,New Program,Redwood FleetWay Program,Fleet Van,ICE,Closed Won,Closed,1,702092.6,USD,2025-01-07,2025-04-10,2025-04-10,2025-07-17,1,true,true,,RFQ,Hybrid Readiness,,2025-06-27
006000000001147AAA,Frontier Distribution - Frontier Everyday Commuter - 1147,001000000000091AAA,005000000000013AAA,Requote,Frontier Everyday Commuter,Urban Commuter,Hybrid,Closed Won,Closed,1,1120290.87,USD,2025-07-20,2025-10-22,,2025-10-22,0,true,true,,Trade Event,Cost Reduction,,2025-09-30
006000000001148AAA,Stonebridge Powertrain 53 - Stonebridge ServicePlus Program - 1148,001000000000191AAA,005000000000012AAA,Expansion,Stonebridge ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,236009.01,USD,2025-12-14,2026-06-02,,2026-06-02,0,true,true,,Existing Relationship,Quality Improvement,,2026-05-31
006000000001149AAA,Suncrest Mobility - Suncrest UrbanCargo Platform - 1149,001000000000075AAA,005000000000017AAA,Expansion,Suncrest UrbanCargo Platform,Fleet Van,ICE,Closed Lost,Closed,0,775730.58,USD,2023-01-24,2023-07-10,,2023-07-10,0,true,false,Competitor,Referral,Cost Reduction,,2023-06-20
006000000001150AAA,Crescent Fleet Solutions - Crescent UrbanGo Platform - 1150,001000000000123AAA,005000000000027AAA,Expansion,Crescent UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,888627.67,USD,2024-05-23,2024-08-13,,2024-08-13,0,true,false,No Decision,Existing Relationship,Platform Launch,,2024-07-21
006000000001151AAA,Crescent Automotive 17 - Crescent Summit Sedan - 1151,001000000000364AAA,005000000000022AAA,New Program,Crescent Summit Sedan,Mid-Size Sedan,ICE,Closed Lost,Closed,0,186873.63,USD,2024-11-14,2025-04-01,,2025-04-01,0,true,false,Price,Inbound,Cost Reduction,,2025-03-11
006000000001152AAA,Atlas Distribution 78 - Atlas MetroOne Program - 1152,001000000000355AAA,005000000000011AAA,Expansion,Atlas MetroOne Program,Urban Commuter,Hybrid,Closed Lost,Closed,0,389187.96,USD,2024-07-16,2024-10-06,,2024-10-06,0,true,false,Program Cancelled,Partner,Platform Launch,,2024-09-13
006000000001153AAA,Prairie Mobility 54 - Prairie FleetWay Program - 1153,001000000000299AAA,005000000000023AAA,Requote,Prairie FleetWay Program,Fleet Van,ICE,Closed Lost,Closed,0,374630.82,USD,2023-08-10,2023-12-31,,2023-12-31,0,true,false,Competitor,RFQ,Platform Launch,,2023-12-27
006000000001154AAA,Westgate Mobility - Westgate ServicePlus Program - 1154,001000000000181AAA,005000000000013AAA,Expansion,Westgate ServicePlus Program,Aftermarket Program,ICE,Closed Lost,Closed,0,407764.86,USD,2025-09-30,2026-02-07,,2026-02-07,0,true,false,Price,Partner,Platform Launch,,2026-02-01
006000000001155AAA,Blue Ridge Transport Group 28 - Blue Everyday Commuter - 1155,001000000000247AAA,005000000000014AAA,New Program,Blue Everyday Commuter,Urban Commuter,ICE,Closed Won,Closed,1,303447.87,USD,2023-05-13,2023-10-05,,2023-10-05,0,true,true,,Existing Relationship,Capacity Expansion,,2023-09-22
006000000001156AAA,Northfield Manufacturing - Northfield Summit Sedan - 1156,001000000000171AAA,005000000000025AAA,New Program,Northfield Summit Sedan,Mid-Size Sedan,ICE,Closed Won,Closed,1,319693.97,USD,2025-11-03,2026-03-04,2026-03-04,2026-05-10,1,true,true,,Trade Event,Cost Reduction,,2026-05-07
006000000001157AAA,Blue Ridge Mobility - Blue Horizon Crossover - 1157,001000000000412AAA,005000000000025AAA,Replacement,Blue Horizon Crossover,Compact Crossover,Hybrid,Closed Won,Closed,1,237738.95,USD,2025-01-18,2025-05-26,,2025-05-26,0,true,true,,Existing Relationship,Supplier Consolidation,,2025-05-16
006000000001158AAA,Keystone Automotive - Keystone UrbanCargo Platform - 1158,001000000000478AAA,005000000000024AAA,Expansion,Keystone UrbanCargo Platform,Fleet Van,ICE,Closed Won,Closed,1,213822.08,USD,2025-06-02,2025-09-21,,2025-09-21,0,true,true,,Referral,Hybrid Readiness,,2025-09-16
006000000001159AAA,Northstar Automotive Group - Northstar Avenue Platform - 1159,001000000000001AAA,005000000000012AAA,Requote,Northstar Avenue Platform,Mid-Size Sedan,Hybrid,Closed Lost,Closed,0,2359569.06,USD,2025-09-01,2026-01-15,,2026-01-15,0,true,false,Program Cancelled,Existing Relationship,Platform Launch,,2026-01-04
006000000001160AAA,Pinnacle Components - Pinnacle TransitWorks Van - 1160,001000000000243AAA,005000000000028AAA,New Program,Pinnacle TransitWorks Van,Fleet Van,Hybrid,Closed Lost,Closed,0,746185.78,USD,2025-01-20,2025-07-14,,2025-07-14,0,true,false,Program Cancelled,Existing Relationship,Cost Reduction,,2025-06-28
006000000001161AAA,Stonebridge Powertrain - Stonebridge UtilityPro Program - 1161,001000000000054AAA,005000000000023AAA,New Program,Stonebridge UtilityPro Program,Light Truck,ICE,Closed Lost,Closed,0,1225427.4,USD,2025-10-29,2026-03-21,2026-03-21,2026-04-19,1,true,false,Competitor,Existing Relationship,Hybrid Readiness,,2026-04-11
006000000001162AAA,Atlas Performance Parts 54 - Atlas Horizon Crossover - 1162,001000000000184AAA,005000000000023AAA,New Program,Atlas Horizon Crossover,Compact Crossover,ICE,Closed Won,Closed,1,294359.52,USD,2025-05-02,2025-08-26,,2025-08-26,0,true,true,,Inbound,Cost Reduction,,2025-08-12
006000000001163AAA,Rio Grande Mobility - Rio TrailForge Platform - 1163,001000000000006AAA,005000000000030AAA,New Program,Rio TrailForge Platform,Light Truck,Hybrid,Closed Lost,Closed,0,3020994.84,USD,2025-05-20,2026-01-10,,2026-01-10,0,true,false,Program Cancelled,Existing Relationship,Platform Launch,,2025-12-20
006000000001164AAA,Northfield Engineering - Northfield Meridian Sedan - 1164,001000000000395AAA,005000000000018AAA,Replacement,Northfield Meridian Sedan,Mid-Size Sedan,Hybrid,Proposal or Quote,Best Case,0.6,595031.41,USD,2026-04-18,2026-07-30,,2026-07-30,0,false,false,,Existing Relationship,Supplier Consolidation,Complete technical review,2026-06-06
006000000001165AAA,Atlas Performance Parts - Atlas RoadReady Replacement - 1165,001000000000024AAA,005000000000029AAA,Replacement,Atlas RoadReady Replacement,Aftermarket Program,ICE,Closed Won,Closed,1,3231438.52,USD,2023-10-21,2024-05-27,,2024-05-27,0,true,true,,RFQ,Supplier Consolidation,,2024-05-19
006000000001166AAA,Westgate Automotive - Westgate ServicePlus Program - 1166,001000000000060AAA,005000000000017AAA,Requote,Westgate ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,1045976.66,USD,2024-01-10,2024-07-28,,2024-07-28,0,true,true,,Existing Relationship,Supplier Consolidation,,2024-07-11
006000000001167AAA,Atlas Performance Parts - Atlas UtilityPro Program - 1167,001000000000024AAA,005000000000030AAA,Expansion,Atlas UtilityPro Program,Light Truck,ICE,Closed Lost,Closed,0,1976109.61,USD,2023-11-27,2024-08-18,,2024-08-18,0,true,false,Price,Existing Relationship,Quality Improvement,,2024-08-17
006000000001168AAA,Westgate Fleet Solutions - Westgate UtilityPro Program - 1168,001000000000078AAA,005000000000013AAA,Replacement,Westgate UtilityPro Program,Light Truck,ICE,Proposal or Quote,Pipeline,0.6,815456,USD,2023-07-24,2023-12-18,,2026-12-20,0,false,false,,Referral,Quality Improvement,Submit revised quotation,2026-05-17
006000000001169AAA,Valley Distribution - Valley Horizon Crossover - 1169,001000000000192AAA,005000000000028AAA,Requote,Valley Horizon Crossover,Compact Crossover,Hybrid,Negotiation,Commit,0.8,589869.44,USD,2026-01-05,2026-07-28,,2026-07-28,0,false,false,,Existing Relationship,Cost Reduction,Validate product fit,2026-06-07
006000000001170AAA,Stonebridge Transport Group - Stonebridge UrbanGo Platform - 1170,001000000000259AAA,005000000000020AAA,Replacement,Stonebridge UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,311207.87,USD,2025-08-22,2026-05-06,,2026-05-06,0,true,true,,Existing Relationship,Quality Improvement,,2026-05-03
006000000001171AAA,Crescent Mobility - Crescent Nova Compact Program - 1171,001000000000064AAA,005000000000021AAA,Requote,Crescent Nova Compact Program,Compact Crossover,ICE,Technical Review,Pipeline,0.4,994566.12,USD,2025-11-27,2026-05-20,,2026-10-12,0,false,false,,Existing Relationship,Capacity Expansion,Validate product fit,2026-06-22
006000000001172AAA,Crescent Distribution - Crescent Meridian Sedan - 1172,001000000000199AAA,005000000000028AAA,New Program,Crescent Meridian Sedan,Mid-Size Sedan,Hybrid,Technical Review,Pipeline,0.4,356139.03,USD,2026-05-11,2026-09-12,,2026-09-12,0,false,false,,Existing Relationship,Hybrid Readiness,Finalize commercial terms,2026-06-01
006000000001173AAA,Cobalt Fleet Solutions - Cobalt ServicePlus Program - 1173,001000000000322AAA,005000000000025AAA,Replacement,Cobalt ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,388674.18,USD,2023-03-13,2023-08-13,,2023-08-13,0,true,true,,Trade Event,Cost Reduction,,2023-07-26
006000000001174AAA,Frontier Industrial Supply 30 - Frontier Summit Sedan - 1174,001000000000440AAA,005000000000023AAA,Expansion,Frontier Summit Sedan,Mid-Size Sedan,ICE,Closed Won,Closed,1,131662.18,USD,2025-01-08,2025-07-08,,2025-07-08,0,true,true,,Partner,Capacity Expansion,,2025-06-14
006000000001175AAA,Crown Manufacturing - Crown UtilityPro Program - 1175,001000000000292AAA,005000000000011AAA,New Program,Crown UtilityPro Program,Light Truck,Hybrid,Closed Won,Closed,1,455311.96,USD,2023-11-23,2024-04-14,,2024-04-14,0,true,true,,Existing Relationship,Capacity Expansion,,2024-03-24
006000000001176AAA,Ridgeway Fleet Solutions - Ridgeway RoadReady Replacement - 1176,001000000000134AAA,005000000000011AAA,Requote,Ridgeway RoadReady Replacement,Aftermarket Program,ICE,Closed Won,Closed,1,651606.96,USD,2025-11-24,2026-03-30,,2026-03-30,0,true,true,,RFQ,Quality Improvement,,2026-03-09
006000000001177AAA,Canyon Motor Systems - Canyon Meridian Sedan - 1177,001000000000065AAA,005000000000024AAA,Expansion,Canyon Meridian Sedan,Mid-Size Sedan,ICE,Closed Lost,Closed,0,1188988.06,USD,2024-05-28,2024-11-04,,2024-11-04,0,true,false,Program Cancelled,Inbound,Cost Reduction,,2024-10-16
006000000001178AAA,Blue Ridge Automotive - Blue FleetWay Program - 1178,001000000000012AAA,005000000000012AAA,Requote,Blue FleetWay Program,Fleet Van,ICE,Technical Review,Pipeline,0.4,653438.32,USD,2026-05-09,2026-10-17,,2026-10-17,0,false,false,,Existing Relationship,Cost Reduction,Finalize commercial terms,2026-06-28
006000000001179AAA,Westgate Distribution - Westgate UtilityPro Program - 1179,001000000000168AAA,005000000000012AAA,New Program,Westgate UtilityPro Program,Light Truck,Hybrid,Closed Lost,Closed,0,381170.87,USD,2024-06-30,2024-11-22,,2024-11-22,0,true,false,Program Cancelled,RFQ,Quality Improvement,,2024-11-03
006000000001180AAA,Beacon Vehicle Systems - Beacon TrailForge Platform - 1180,001000000000055AAA,005000000000014AAA,Requote,Beacon TrailForge Platform,Light Truck,Hybrid,Closed Won,Closed,1,765393,USD,2024-02-23,2024-05-24,,2024-05-24,0,true,true,,RFQ,Quality Improvement,,2024-05-05
006000000001181AAA,Crescent Engineering 66 - Crescent UrbanCargo Platform - 1181,001000000000130AAA,005000000000026AAA,Requote,Crescent UrbanCargo Platform,Fleet Van,ICE,Closed Won,Closed,1,1466109.62,USD,2024-05-14,2024-11-15,,2024-11-15,0,true,true,,Existing Relationship,Capacity Expansion,,2024-10-24
006000000001182AAA,Central Fleet Solutions 20 - Central UtilityPro Program - 1182,001000000000298AAA,005000000000027AAA,Expansion,Central UtilityPro Program,Light Truck,ICE,Qualification,Pipeline,0.2,350462.45,USD,2025-12-12,2026-06-04,,2027-01-22,0,false,false,,Existing Relationship,Hybrid Readiness,Validate product fit,2026-06-16
006000000001183AAA,Maple Motor Systems - Maple Horizon Crossover - 1183,001000000000103AAA,005000000000026AAA,Expansion,Maple Horizon Crossover,Compact Crossover,ICE,Closed Won,Closed,1,775105.31,USD,2023-01-28,2023-07-10,,2023-07-10,0,true,true,,Existing Relationship,Supplier Consolidation,,2023-07-07
006000000001184AAA,Ridgeway Powertrain - Ridgeway CityTrail Compact - 1184,001000000000291AAA,005000000000027AAA,Requote,Ridgeway CityTrail Compact,Compact Crossover,ICE,Negotiation,Commit,0.8,452873.53,USD,2026-02-28,2026-08-24,,2026-08-24,0,false,false,,RFQ,Quality Improvement,Confirm program timing,2026-05-23
006000000001185AAA,Alder Mobility - Alder WorkLine Truck - 1185,001000000000011AAA,005000000000024AAA,Requote,Alder WorkLine Truck,Light Truck,ICE,Closed Won,Closed,1,2233292.71,USD,2025-02-10,2025-08-24,,2025-08-24,0,true,true,,Existing Relationship,Hybrid Readiness,,2025-08-12
006000000001186AAA,Alder Powertrain - Alder Vista Crossover - 1186,001000000000288AAA,005000000000019AAA,Requote,Alder Vista Crossover,Compact Crossover,Hybrid,Closed Won,Closed,1,308876.13,USD,2025-07-06,2025-12-09,,2025-12-09,0,true,true,,RFQ,Supplier Consolidation,,2025-12-05
006000000001187AAA,Eastgate Vehicle Systems 63 - Eastgate TrailForge Platform - 1187,001000000000420AAA,005000000000024AAA,Expansion,Eastgate TrailForge Platform,Light Truck,ICE,Closed Won,Closed,1,175933.48,USD,2023-08-23,2023-10-24,,2023-10-24,0,true,true,,Existing Relationship,Supplier Consolidation,,2023-10-02
006000000001188AAA,Windward Mobility - Windward UtilityPro Program - 1188,001000000000221AAA,005000000000013AAA,New Program,Windward UtilityPro Program,Light Truck,ICE,Closed Lost,Closed,0,324656.18,USD,2025-04-14,2025-08-18,,2025-08-18,0,true,false,Program Cancelled,Existing Relationship,Supplier Consolidation,,2025-08-15
006000000001189AAA,Alder Components 47 - Alder Meridian Sedan - 1189,001000000000416AAA,005000000000019AAA,Expansion,Alder Meridian Sedan,Mid-Size Sedan,ICE,Technical Review,Pipeline,0.4,155719.72,USD,2025-11-21,2026-04-23,,2026-11-25,0,false,false,,Existing Relationship,Hybrid Readiness,Submit revised quotation,2026-06-05
006000000001190AAA,Westgate Distribution 51 - Westgate CityTrail Compact - 1190,001000000000270AAA,005000000000017AAA,Expansion,Westgate CityTrail Compact,Compact Crossover,ICE,Proposal or Quote,Pipeline,0.6,217562.97,USD,2024-03-20,2024-12-13,,2026-09-28,0,false,false,,Existing Relationship,Hybrid Readiness,Confirm program timing,2026-06-13
006000000001191AAA,Crown Manufacturing - Crown Avenue Platform - 1191,001000000000292AAA,005000000000013AAA,New Program,Crown Avenue Platform,Mid-Size Sedan,Hybrid,Proposal or Quote,Best Case,0.6,170983.52,USD,2025-12-14,2026-05-03,2026-05-03,2026-07-27,1,false,false,,Existing Relationship,Capacity Expansion,Submit revised quotation,2026-06-23
006000000001192AAA,Blue Ridge Automotive - Blue ServicePlus Program - 1192,001000000000012AAA,005000000000014AAA,Expansion,Blue ServicePlus Program,Aftermarket Program,Hybrid,Closed Won,Closed,1,1616585.96,USD,2024-05-23,2024-07-23,,2024-07-23,0,true,true,,Trade Event,Cost Reduction,,2024-07-10
006000000001193AAA,Alder Vehicle Systems - Alder TrailForge Platform - 1193,001000000000131AAA,005000000000022AAA,New Program,Alder TrailForge Platform,Light Truck,ICE,Technical Review,Pipeline,0.4,1184646.44,USD,2026-02-09,2026-06-11,,2026-10-27,0,false,false,,Inbound,Capacity Expansion,Validate product fit,2026-06-09
006000000001194AAA,Crescent Engineering 66 - Crescent Vista Crossover - 1194,001000000000130AAA,005000000000026AAA,Expansion,Crescent Vista Crossover,Compact Crossover,ICE,Proposal or Quote,Pipeline,0.6,650967.34,USD,2025-11-11,2026-02-27,2026-02-27,2026-10-25,2,false,false,,RFQ,Quality Improvement,Confirm program timing,2026-06-17
006000000001195AAA,Keystone Motor Systems 83 - Keystone CityMotion Vehicle - 1195,001000000000203AAA,005000000000011AAA,Replacement,Keystone CityMotion Vehicle,Urban Commuter,ICE,Closed Won,Closed,1,568185.23,USD,2025-12-07,2026-01-26,2026-01-26,2026-04-16,2,true,true,,Trade Event,Cost Reduction,,2026-04-15
006000000001196AAA,Westgate Fleet Solutions - Westgate UrbanGo Platform - 1196,001000000000078AAA,005000000000013AAA,New Program,Westgate UrbanGo Platform,Urban Commuter,Hybrid,Proposal or Quote,Best Case,0.6,955888.83,USD,2026-04-24,2026-08-12,,2026-08-12,0,false,false,,RFQ,Cost Reduction,Validate product fit,2026-05-17
006000000001197AAA,Eastgate Transport Group - Eastgate Vista Crossover - 1197,001000000000211AAA,005000000000028AAA,New Program,Eastgate Vista Crossover,Compact Crossover,ICE,Closed Won,Closed,1,262035.92,USD,2024-12-03,2025-05-04,,2025-05-04,0,true,true,,Existing Relationship,Quality Improvement,,2025-04-29
006000000001198AAA,Frontier Engineering 49 - Frontier Vista Crossover - 1198,001000000000401AAA,005000000000019AAA,New Program,Frontier Vista Crossover,Compact Crossover,ICE,Technical Review,Pipeline,0.4,605272.1,USD,2026-03-02,2026-09-24,,2026-09-24,0,false,false,,RFQ,Quality Improvement,Submit revised quotation,2026-06-27
006000000001199AAA,Valley Powertrain 29 - Valley TrailForge Platform - 1199,001000000000179AAA,005000000000027AAA,Requote,Valley TrailForge Platform,Light Truck,Hybrid,Closed Lost,Closed,0,741784.52,USD,2026-01-30,2026-04-13,,2026-04-13,0,true,false,Program Cancelled,Trade Event,Platform Launch,,2026-03-29
006000000001200AAA,Granite Assembly - Granite TrailForge Platform - 1200,001000000000104AAA,005000000000019AAA,New Program,Granite TrailForge Platform,Light Truck,ICE,Qualification,Pipeline,0.2,866555.03,USD,2026-06-14,2027-01-27,2027-01-27,2027-03-29,1,false,false,,Partner,Hybrid Readiness,Submit revised quotation,2026-05-31
006000000001201AAA,Granite Mobility - Granite Summit Sedan - 1201,001000000000241AAA,005000000000027AAA,Expansion,Granite Summit Sedan,Mid-Size Sedan,ICE,Closed Won,Closed,1,542130.16,USD,2023-11-20,2024-04-04,,2024-04-04,0,true,true,,Existing Relationship,Capacity Expansion,,2024-03-17
006000000001202AAA,Cedar Vehicle Systems - Cedar UrbanGo Platform - 1202,001000000000098AAA,005000000000025AAA,Replacement,Cedar UrbanGo Platform,Urban Commuter,Hybrid,Proposal or Quote,Pipeline,0.6,653127.02,USD,2025-10-21,2026-04-26,,2026-10-31,0,false,false,,Existing Relationship,Platform Launch,Complete technical review,2026-06-04
006000000001203AAA,BlueRiver Vehicle Systems - BlueRiver WorkLine Truck - 1203,001000000000008AAA,005000000000012AAA,Expansion,BlueRiver WorkLine Truck,Light Truck,ICE,Qualification,Pipeline,0.2,551392.96,USD,2025-12-04,2026-04-07,,2026-12-15,0,false,false,,Existing Relationship,Cost Reduction,Complete technical review,2026-05-31
006000000001204AAA,Westgate Industrial Supply - Westgate National Parts Program - 1204,001000000000022AAA,005000000000016AAA,Expansion,Westgate National Parts Program,Aftermarket Program,ICE,Closed Won,Closed,1,1609903.28,USD,2025-10-18,2026-03-07,,2026-03-07,0,true,true,,Trade Event,Cost Reduction,,2026-03-02
006000000001205AAA,Crescent Mobility - Crescent Vista Crossover - 1205,001000000000064AAA,005000000000023AAA,Requote,Crescent Vista Crossover,Compact Crossover,ICE,Closed Lost,Closed,0,889603.04,USD,2023-04-28,2023-10-13,,2023-10-13,0,true,false,Competitor,RFQ,Quality Improvement,,2023-10-08
006000000001206AAA,Suncrest Mobility 59 - Suncrest UtilityPro Program - 1206,001000000000498AAA,005000000000019AAA,Replacement,Suncrest UtilityPro Program,Light Truck,ICE,Proposal or Quote,Best Case,0.6,135609.45,USD,2026-04-07,2026-09-02,,2026-09-02,0,false,false,,Partner,Cost Reduction,Validate product fit,2026-06-11
006000000001207AAA,Pacific Automotive 66 - Pacific UtilityPro Program - 1207,001000000000471AAA,005000000000024AAA,Expansion,Pacific UtilityPro Program,Light Truck,Hybrid,Technical Review,Pipeline,0.4,207208.92,USD,2023-08-20,2024-01-23,,2026-10-26,0,false,false,,Partner,Cost Reduction,Validate product fit,2026-06-18
006000000001208AAA,Windward Vehicle Systems - Windward National Parts Program - 1208,001000000000063AAA,005000000000013AAA,Expansion,Windward National Parts Program,Aftermarket Program,ICE,Closed Won,Closed,1,469726.09,USD,2024-10-16,2025-03-21,,2025-03-21,0,true,true,,Partner,Capacity Expansion,,2025-03-11
006000000001209AAA,Oakline Distribution - Oakline Horizon Crossover - 1209,001000000000029AAA,005000000000012AAA,New Program,Oakline Horizon Crossover,Compact Crossover,Hybrid,Technical Review,Pipeline,0.4,1170242.64,USD,2024-04-28,2024-09-20,,2026-10-15,0,false,false,,Existing Relationship,Capacity Expansion,Validate product fit,2026-05-25
006000000001210AAA,Westgate Components - Westgate WorkLine Truck - 1210,001000000000356AAA,005000000000013AAA,Expansion,Westgate WorkLine Truck,Light Truck,Hybrid,Closed Won,Closed,1,828448.67,USD,2024-10-15,2025-03-05,,2025-03-05,0,true,true,,RFQ,Hybrid Readiness,,2025-02-27
006000000001211AAA,Blue Ridge Automotive 81 - Blue TrailForge Platform - 1211,001000000000195AAA,005000000000022AAA,New Program,Blue TrailForge Platform,Light Truck,ICE,Proposal or Quote,Best Case,0.6,851033.98,USD,2026-05-24,2026-09-18,,2026-09-18,0,false,false,,Referral,Hybrid Readiness,Confirm program timing,2026-05-31
006000000001212AAA,Continental Mobility Systems - Continental Vista Crossover - 1212,001000000000004AAA,005000000000016AAA,New Program,Continental Vista Crossover,Compact Crossover,Hybrid,Closed Won,Closed,1,1254543.94,USD,2024-03-03,2024-06-08,,2024-06-08,0,true,true,,Existing Relationship,Cost Reduction,,2024-05-30
006000000001213AAA,Pinnacle Components - Pinnacle Nova Compact Program - 1213,001000000000243AAA,005000000000027AAA,Replacement,Pinnacle Nova Compact Program,Compact Crossover,ICE,Closed Lost,Closed,0,570570.86,USD,2024-01-03,2024-05-10,,2024-05-10,0,true,false,No Decision,RFQ,Capacity Expansion,,2024-05-07
006000000001214AAA,Suncrest Components - Suncrest UtilityPro Program - 1214,001000000000183AAA,005000000000017AAA,New Program,Suncrest UtilityPro Program,Light Truck,Hybrid,Proposal or Quote,Best Case,0.6,545698.58,USD,2026-03-15,2026-09-06,,2026-09-06,0,false,false,,Existing Relationship,Supplier Consolidation,Finalize commercial terms,2026-05-20
006000000001215AAA,Eastgate Manufacturing - Eastgate ServicePlus Program - 1215,001000000000033AAA,005000000000022AAA,Expansion,Eastgate ServicePlus Program,Aftermarket Program,Hybrid,Proposal or Quote,Best Case,0.6,2058368.49,USD,2026-03-23,2026-08-30,,2026-08-30,0,false,false,,Inbound,Capacity Expansion,Complete technical review,2026-05-30
006000000001216AAA,Harbor Transport Group - Harbor Meridian Sedan - 1216,001000000000047AAA,005000000000019AAA,Expansion,Harbor Meridian Sedan,Mid-Size Sedan,Hybrid,Proposal or Quote,Best Case,0.6,1186634.34,USD,2026-01-21,2026-09-13,,2026-09-13,0,false,false,,Existing Relationship,Capacity Expansion,Validate product fit,2026-06-10
006000000001217AAA,Maple Motor Systems - Maple RoadReady Replacement - 1217,001000000000103AAA,005000000000025AAA,Replacement,Maple RoadReady Replacement,Aftermarket Program,ICE,Negotiation,Commit,0.8,1345046.17,USD,2026-03-17,2026-07-17,,2026-07-17,0,false,false,,Referral,Supplier Consolidation,Confirm program timing,2026-06-29
